2018-06-27 12:13:39.354446,"[3250, 3.0680618286132812]","[3250, 1.124664068222046]","[3250, 1.3910548686981201]","[3250, 0.965015172958374]","[3250, 0.9208800792694092]","[3250, 1.1255581378936768]","[3250, 1.1253902912139893]","[3250, 1.2294819355010986]","[3250, 1.1244070529937744]","[3250, 3.174407958984375]","[3250, 1.9444668292999268]","[3250, 0.8594489097595215]","[3250, 0.8693382740020752]","[3250, 1.035438060760498]"
2018-06-27 12:13:59.331295,"[3500, 1.1142449378967285]","[3500, 0.9205188751220703]","[3500, 1.1252880096435547]","[3500, 0.9223179817199707]","[3500, 0.9212989807128906]","[3500, 0.9207706451416016]","[3500, 1.4638402462005615]","[3500, 1.1971728801727295]","[3500, 0.9443972110748291]","[3500, 1.2048251628875732]","[3500, 0.9209468364715576]","[3500, 1.125324010848999]","[3500, 1.1262340545654297]","[3500, 1.1266858577728271]"
2018-06-27 12:14:14.376243,"[3750, 1.2251019477844238]","[3750, 0.9197051525115967]","[3750, 1.1259760856628418]","[3750, 1.1275229454040527]","[3750, 0.920076847076416]","[3750, 1.1256918907165527]","[3750, 1.2279727458953857]","[3750, 1.126448154449463]","[3750, 0.9924712181091309]","[3750, 1.4002740383148193]","[3750, 1.0865120887756348]","[3750, 1.1249301433563232]","[3750, 0.9221508502960205]","[3750, 1.1266379356384277]"
2018-06-27 12:14:29.847282,"[4000, 1.0487000942230225]","[4000, 0.9561929702758789]","[4000, 0.896949052810669]","[4000, 0.9771389961242676]","[4000, 1.1234149932861328]","[4000, 1.2278931140899658]","[4000, 1.0240001678466797]","[4000, 1.127769947052002]","[4000, 0.9190902709960938]","[4000, 1.0234088897705078]","[4000, 1.0223958492279053]","[4000, 1.1247458457946777]","[4000, 1.0246410369873047]","[4000, 1.0269649028778076]"
2018-06-27 12:14:44.382759,"[4250, 1.1196060180664062]","[4250, 1.1245980262756348]","[4250, 1.8674299716949463]","[4250, 0.9982562065124512]","[4250, 1.2287287712097168]","[4250, 1.1257081031799316]","[4250, 1.130000114440918]","[4250, 1.1218578815460205]","[4250, 1.125631332397461]","[4250, 1.1254158020019531]","[4250, 1.125781774520874]","[4250, 1.5393812656402588]","[4250, 1.121277093887329]","[4250, 1.1269171237945557]"
2018-06-27 12:15:01.284200,"[4500, 1.1144261360168457]","[4500, 1.2264869213104248]","[4500, 0.9651031494140625]","[4500, 0.9123499393463135]","[4500, 0.9269871711730957]","[4500, 0.8805208206176758]","[4500, 1.124574899673462]","[4500, 1.3567180633544922]","[4500, 1.0997309684753418]","[4500, 1.1260738372802734]","[4500, 0.9202940464019775]","[4500, 0.8575088977813721]","[4500, 1.0870938301086426]","[4500, 1.1268079280853271]"
2018-06-27 12:15:16.031366,"[4750, 1.1138947010040283]","[4750, 1.2254939079284668]","[4750, 1.0275590419769287]","[4750, 1.122554063796997]","[4750, 1.1255459785461426]","[4750, 1.1256697177886963]","[4750, 0.920198917388916]","[4750, 1.126767873764038]","[4750, 1.1244370937347412]","[4750, 1.1263129711151123]","[4750, 0.920281171798706]","[4750, 1.1250967979431152]","[4750, 1.1272251605987549]","[4750, 1.126995325088501]"
2018-06-27 12:15:31.391136,"[5000, 0.9924032688140869]","[5000, 1.142244815826416]","[5000, 0.9216489791870117]","[5000, 1.1251802444458008]","[5000, 1.077631950378418]","[5000, 1.029245138168335]","[5000, 0.9425592422485352]","[5000, 0.8305611610412598]","[5000, 1.292353868484497]","[5000, 1.0705180168151855]","[5000, 1.1262459754943848]","[5000, 1.1237468719482422]","[5000, 1.1269030570983887]","[5000, 1.1265268325805664]"
2018-06-27 12:15:46.333509,"[5250, 1.1215529441833496]","[5250, 1.226836919784546]","[5250, 1.1256701946258545]","[5250, 0.9222230911254883]","[5250, 1.125715970993042]","[5250, 1.124290943145752]","[5250, 1.1250450611114502]","[5250, 1.228555679321289]","[5250, 1.0239789485931396]","[5250, 1.561574935913086]","[5250, 1.038658857345581]","[5250, 1.1846790313720703]","[5250, 1.2287647724151611]","[5250, 1.1263518333435059]"
2018-06-27 12:16:02.520981,"[5500, 2.2394890785217285]","[5500, 1.1245739459991455]","[5500, 0.8528099060058594]","[5500, 0.9892621040344238]","[5500, 0.921349048614502]","[5500, 0.9204709529876709]","[5500, 1.124917984008789]","[5500, 1.0709400177001953]","[5500, 0.8861100673675537]","[5500, 0.8930118083953857]","[5500, 1.0382108688354492]","[5500, 1.125126838684082]","[5500, 1.0236551761627197]","[5500, 1.1271789073944092]"
2018-06-27 12:16:17.881732,"[5750, 1.2153980731964111]","[5750, 1.1234052181243896]","[5750, 1.1268811225891113]","[5750, 1.023555040359497]","[5750, 1.227815866470337]","[5750, 1.0227758884429932]","[5750, 1.1256871223449707]","[5750, 0.920097827911377]","[5750, 1.1257920265197754]","[5750, 1.1632227897644043]","[5750, 1.0879149436950684]","[5750, 0.9216508865356445]","[5750, 1.1249301433563232]","[5750, 1.229344129562378]"
2018-06-27 12:16:33.336180,"[6000, 1.1215147972106934]","[6000, 1.2257888317108154]","[6000, 0.9211888313293457]","[6000, 0.9217212200164795]","[6000, 1.1259591579437256]","[6000, 1.124290943145752]","[6000, 1.1259920597076416]","[6000, 1.1257500648498535]","[6000, 1.0225269794464111]","[6000, 1.1956260204315186]","[6000, 1.095055103302002]","[6000, 0.8985500335693359]","[6000, 0.8592398166656494]","[6000, 0.9659008979797363]"
2018-06-27 12:16:48.090226,"[6250, 0.9284508228302002]","[6250, 1.0010559558868408]","[6250, 1.126429796218872]","[6250, 1.0230138301849365]","[6250, 1.1243970394134521]","[6250, 1.0241379737854004]","[6250, 0.9201388359069824]","[6250, 1.126598834991455]","[6250, 1.124351978302002]","[6250, 1.1255359649658203]","[6250, 1.0229120254516602]","[6250, 1.1258089542388916]","[6250, 1.2273039817810059]","[6250, 0.9228837490081787]"
2018-06-27 12:17:02.943538,"[6500, 1.043755054473877]","[6500, 1.0862116813659668]","[6500, 1.023604154586792]","[6500, 1.0221199989318848]","[6500, 1.1259188652038574]","[6500, 1.0225350856781006]","[6500, 0.9206051826477051]","[6500, 1.0232489109039307]","[6500, 0.920363187789917]","[6500, 1.9438409805297852]","[6500, 0.9211032390594482]","[6500, 1.12526273727417]","[6500, 1.0727932453155518]","[6500, 1.0772271156311035]"
2018-06-27 12:17:18.290071,"[6750, 0.9463920593261719]","[6750, 0.8761188983917236]","[6750, 0.8934028148651123]","[6750, 0.9615092277526855]","[6750, 1.1257719993591309]","[6750, 1.0222699642181396]","[6750, 0.9207580089569092]","[6750, 1.0231132507324219]","[6750, 1.1256418228149414]","[6750, 1.1244590282440186]","[6750, 1.2294580936431885]","[6750, 1.2264618873596191]","[6750, 1.0189001560211182]","[6750, 1.2339599132537842]"
2018-06-27 12:17:33.039687,"[7000, 1.1167218685150146]","[7000, 1.3111908435821533]","[7000, 1.1448469161987305]","[7000, 1.124457836151123]","[7000, 1.0238511562347412]","[7000, 0.9195511341094971]","[7000, 0.9210648536682129]","[7000, 1.7395219802856445]","[7000, 0.9200010299682617]","[7000, 1.0230426788330078]","[7000, 1.227550983428955]","[7000, 1.1257507801055908]","[7000, 1.0238149166107178]","[7000, 1.0239818096160889]"
2018-06-27 12:17:49.387627,"[7250, 3.4896278381347656]","[7250, 0.8754470348358154]","[7250, 0.9120697975158691]","[7250, 2.119267225265503]","[7250, 1.1257681846618652]","[7250, 1.0637907981872559]","[7250, 1.0839250087738037]","[7250, 0.9221618175506592]","[7250, 1.1236882209777832]","[7250, 1.4326860904693604]","[7250, 1.0223417282104492]","[7250, 1.0228910446166992]","[7250, 1.1293299198150635]","[7250, 1.8398699760437012]"
2018-06-27 12:18:08.578648,"[7500, 1.0099363327026367]","[7500, 1.1235170364379883]","[7500, 1.196281909942627]","[7500, 2.3858931064605713]","[7500, 1.227590799331665]","[7500, 1.2269940376281738]","[7500, 1.2278966903686523]","[7500, 0.8702728748321533]","[7500, 1.176095962524414]","[7500, 0.9195282459259033]","[7500, 1.1257097721099854]","[7500, 0.9203929901123047]","[7500, 1.7406699657440186]","[7500, 1.1263327598571777]"
2018-06-27 12:18:25.885012,"[7750, 0.9130439758300781]","[7750, 1.4379467964172363]","[7750, 1.0103929042816162]","[7750, 0.920508861541748]","[7750, 0.9239470958709717]","[7750, 1.041200876235962]","[7750, 1.1023650169372559]","[7750, 1.0232479572296143]","[7750, 1.2275481224060059]","[7750, 1.1249291896820068]","[7750, 0.920957088470459]","[7750, 1.2287421226501465]","[7750, 1.0223398208618164]","[7750, 0.8874938488006592]"
2018-06-27 12:18:40.691011,"[8000, 1.0159943103790283]","[8000, 1.1298720836639404]","[8000, 1.0261859893798828]","[8000, 0.8718342781066895]","[8000, 1.0981743335723877]","[8000, 1.1246130466461182]","[8000, 1.228060007095337]","[8000, 1.022900104522705]","[8000, 1.1269891262054443]","[8000, 0.919478178024292]","[8000, 1.1246819496154785]","[8000, 1.1246850490570068]","[8000, 1.024475336074829]","[8000, 1.125380039215088]"
2018-06-27 12:18:55.684202,"[8250, 1.4161410331726074]","[8250, 1.1237120628356934]","[8250, 1.1151368618011475]","[8250, 0.9723279476165771]","[8250, 0.9516689777374268]","[8250, 0.8904120922088623]","[8250, 1.0844380855560303]","[8250, 1.022742748260498]","[8250, 0.9213368892669678]","[8250, 1.669571876525879]","[8250, 1.0924830436706543]","[8250, 0.9102210998535156]","[8250, 1.0644869804382324]","[8250, 1.095304250717163]"
2018-06-27 12:19:11.036052,"[8500, 1.4250030517578125]","[8500, 1.1250808238983154]","[8500, 1.0239088535308838]","[8500, 2.967613935470581]","[8500, 1.125915765762329]","[8500, 1.1245038509368896]","[8500, 1.2273330688476562]","[8500, 1.1979048252105713]","[8500, 1.1555728912353516]","[8500, 1.022603988647461]","[8500, 1.1256802082061768]","[8500, 0.9205219745635986]","[8500, 1.0240869522094727]","[8500, 1.376330852508545]"
2018-06-27 12:19:29.400398,"[8750, 1.2886462211608887]","[8750, 1.124427080154419]","[8750, 1.024610996246338]","[8750, 2.6516971588134766]","[8750, 3.0786240100860596]","[8750, 0.9212369918823242]","[8750, 0.9203000068664551]","[8750, 1.1253838539123535]","[8750, 1.2274971008300781]","[8750, 1.1057469844818115]","[8750, 1.24776291847229]","[8750, 1.2269501686096191]","[8750, 1.1257610321044922]","[8750, 1.125880241394043]"
2018-06-27 12:19:48.626551,"[9000, 1.3135480880737305]","[9000, 1.0224339962005615]","[9000, 1.1263151168823242]","[9000, 1.1781790256500244]","[9000, 0.9699552059173584]","[9000, 1.1240251064300537]","[9000, 0.9208502769470215]","[9000, 1.0251438617706299]","[9000, 1.2258529663085938]","[9000, 0.9943971633911133]","[9000, 1.1532139778137207]","[9000, 1.1245079040527344]","[9000, 1.1276721954345703]","[9000, 1.0516080856323242]"
2018-06-27 12:20:07.806286,"[9250, 1.0363178253173828]","[9250, 0.9616131782531738]","[9250, 1.1268107891082764]","[9250, 1.1243557929992676]","[9250, 1.023054838180542]","[9250, 0.8496537208557129]","[9250, 1.0935499668121338]","[9250, 1.1246581077575684]","[9250, 1.1254220008850098]","[9250, 1.0230729579925537]","[9250, 0.9205119609832764]","[9250, 1.1248009204864502]","[9250, 0.9222269058227539]","[9250, 0.9197440147399902]"
2018-06-27 12:20:27.801023,"[9500, 1.9734036922454834]","[9500, 1.1259231567382812]","[9500, 3.0696959495544434]","[9500, 0.9211561679840088]","[9500, 1.1250100135803223]","[9500, 1.1245880126953125]","[9500, 0.9650759696960449]","[9500, 1.0811488628387451]","[9500, 1.2277250289916992]","[9500, 0.8595640659332275]","[9500, 0.9201178550720215]","[9500, 0.8777222633361816]","[9500, 1.127742052078247]","[9500, 0.9194540977478027]"
2018-06-27 12:20:56.172301,"[9750, 1.5578951835632324]","[9750, 1.1241858005523682]","[9750, 0.9218816757202148]","[9750, 1.0223608016967773]","[9750, 1.2271533012390137]","[9750, 1.1249029636383057]","[9750, 1.0231997966766357]","[9750, 1.1255497932434082]","[9750, 1.1253950595855713]","[9750, 1.1244969367980957]","[9750, 1.125074863433838]","[9750, 1.2235538959503174]","[9750, 1.2330868244171143]","[9750, 1.1258199214935303]"
2018-06-27 12:21:16.175119,"[10000, 1.0567681789398193]","[10000, 0.8740167617797852]","[10000, 1.1260080337524414]","[10000, 1.124541997909546]","[10000, 1.1248600482940674]","[10000, 0.9190900325775146]","[10000, 0.9669461250305176]","[10000, 0.97733473777771]","[10000, 1.1254520416259766]","[10000, 1.1248531341552734]","[10000, 1.023371934890747]","[10000, 1.1255621910095215]","[10000, 0.9210159778594971]","[10000, 1.1249439716339111]"
2018-06-27 12:31:36.701443,"[250, 1.0359611511230469]","[250, 1.0224370956420898]","[250, 0.9210779666900635]","[250, 1.1413352489471436]","[250, 1.2148890495300293]","[250, 1.123945951461792]","[250, 1.228895902633667]","[250, 0.9208700656890869]","[250, 1.127140998840332]","[250, 1.1255831718444824]","[250, 1.1263599395751953]","[250, 1.023627758026123]","[250, 1.1261801719665527]","[250, 1.210273027420044]"
2018-06-27 12:31:52.054774,"[500, 1.0097060203552246]","[500, 0.9522168636322021]","[500, 1.229200839996338]","[500, 0.932466983795166]","[500, 0.9152839183807373]","[500, 0.9843800067901611]","[500, 1.086845874786377]","[500, 1.2007901668548584]","[500, 0.9200289249420166]","[500, 1.0241410732269287]","[500, 1.022956132888794]","[500, 0.8556458950042725]","[500, 1.0895862579345703]","[500, 1.051077127456665]"
2018-06-27 12:32:06.342943,"[750, 2.849273204803467]","[750, 1.1068751811981201]","[750, 1.2284181118011475]","[750, 1.1269912719726562]","[750, 1.125176191329956]","[750, 1.0664970874786377]","[750, 1.0827219486236572]","[750, 1.2287309169769287]","[750, 1.2279138565063477]","[750, 1.0239639282226562]","[750, 1.1263821125030518]","[750, 1.0573210716247559]","[750, 0.9905979633331299]","[750, 1.2045578956604004]"
2018-06-27 12:32:23.794067,"[1000, 1.251899003982544]","[1000, 1.125032901763916]","[1000, 1.1265840530395508]","[1000, 0.9218699932098389]","[1000, 0.9988870620727539]","[1000, 1.007871150970459]","[1000, 1.3910439014434814]","[1000, 1.0027270317077637]","[1000, 1.0240600109100342]","[1000, 1.0234880447387695]","[1000, 1.125594139099121]","[1000, 1.1260251998901367]","[1000, 0.9215092658996582]","[1000, 1.0649149417877197]"
2018-06-27 12:32:38.912106,"[1250, 0.9838111400604248]","[1250, 1.123250961303711]","[1250, 1.0241389274597168]","[1250, 1.024017095565796]","[1250, 1.0911710262298584]","[1250, 1.1612699031829834]","[1250, 0.919126033782959]","[1250, 1.126800298690796]","[1250, 1.1273987293243408]","[1250, 1.9440982341766357]","[1250, 1.1270997524261475]","[1250, 1.0220921039581299]","[1250, 1.0590131282806396]","[1250, 0.9880452156066895]"
2018-06-27 12:32:54.640108,"[1500, 1.3445792198181152]","[1500, 1.1114287376403809]","[1500, 1.126481056213379]","[1500, 1.060791015625]","[1500, 1.1921169757843018]","[1500, 0.9197342395782471]","[1500, 1.1264848709106445]","[1500, 0.9696838855743408]","[1500, 0.8953230381011963]","[1500, 1.4674479961395264]","[1500, 1.068662166595459]","[1500, 1.133561134338379]","[1500, 1.138719081878662]","[1500, 1.1075689792633057]"
2018-06-27 12:33:10.310195,"[1750, 3.068608045578003]","[1750, 1.0227940082550049]","[1750, 1.6386728286743164]","[1750, 1.1262710094451904]","[1750, 1.2287328243255615]","[1750, 1.1248700618743896]","[1750, 1.1254949569702148]","[1750, 1.1260318756103516]","[1750, 1.0042238235473633]","[1750, 0.9261598587036133]","[1750, 1.0386919975280762]","[1750, 0.9210290908813477]","[1750, 1.126821756362915]","[1750, 1.0225188732147217]"
2018-06-27 12:33:27.818863,"[2000, 0.9205901622772217]","[2000, 1.4319801330566406]","[2000, 1.127532720565796]","[2000, 1.0502188205718994]","[2000, 1.098567247390747]","[2000, 1.0228230953216553]","[2000, 1.1256530284881592]","[2000, 1.1260957717895508]","[2000, 0.8679502010345459]","[2000, 0.8204150199890137]","[2000, 0.8498339653015137]","[2000, 1.1466269493103027]","[2000, 1.126396894454956]","[2000, 2.1504440307617188]"
2018-06-27 12:33:43.692307,"[2250, 1.0214922428131104]","[2250, 1.124983787536621]","[2250, 1.2286226749420166]","[2250, 1.0244050025939941]","[2250, 1.0610709190368652]","[2250, 1.509629249572754]","[2250, 1.1138019561767578]","[2250, 1.2280676364898682]","[2250, 1.1254332065582275]","[2250, 1.1259489059448242]","[2250, 1.1256158351898193]","[2250, 1.2285938262939453]","[2250, 1.228538990020752]","[2250, 0.9222807884216309]"
2018-06-27 12:33:59.769892,"[2500, 1.1236889362335205]","[2500, 1.1244149208068848]","[2500, 1.1271700859069824]","[2500, 1.1549029350280762]","[2500, 1.096402883529663]","[2500, 0.9213409423828125]","[2500, 1.1251020431518555]","[2500, 1.1025238037109375]","[2500, 1.559748888015747]","[2500, 0.881479024887085]","[2500, 0.9099001884460449]","[2500, 0.8952748775482178]","[2500, 1.2015392780303955]","[2500, 1.1270840167999268]"
2018-06-27 12:34:15.129611,"[2750, 1.2263679504394531]","[2750, 1.2283401489257812]","[2750, 1.227297067642212]","[2750, 1.433750867843628]","[2750, 1.0231070518493652]","[2750, 0.9208030700683594]","[2750, 1.1264429092407227]","[2750, 1.1256890296936035]","[2750, 0.9314160346984863]","[2750, 1.6273159980773926]","[2750, 1.463259220123291]","[2750, 0.9942808151245117]","[2750, 1.1306560039520264]","[2750, 1.3260269165039062]"
2018-06-27 12:34:31.932053,"[3000, 1.1160273551940918]","[3000, 1.1582279205322266]","[3000, 0.8873662948608398]","[3000, 1.5452311038970947]","[3000, 1.0140209197998047]","[3000, 1.1254050731658936]","[3000, 0.9207439422607422]","[3000, 0.9216361045837402]","[3000, 1.125788927078247]","[3000, 1.1256330013275146]","[3000, 1.2289729118347168]","[3000, 0.8852889537811279]","[3000, 0.8634181022644043]","[3000, 1.014341115951538]"
2018-06-27 12:34:46.873701,"[3250, 1.2261269092559814]","[3250, 1.0529251098632812]","[3250, 1.0966918468475342]","[3250, 1.2286319732666016]","[3250, 0.9204931259155273]","[3250, 1.086061716079712]","[3250, 0.9605462551116943]","[3250, 0.9214489459991455]","[3250, 0.9211080074310303]","[3250, 1.1256372928619385]","[3250, 1.1261441707611084]","[3250, 1.225597858428955]","[3250, 0.9226841926574707]","[3250, 1.0244197845458984]"
2018-06-27 12:35:01.722449,"[3500, 1.1238129138946533]","[3500, 0.9189920425415039]","[3500, 1.0244948863983154]","[3500, 0.9217829704284668]","[3500, 1.1257920265197754]","[3500, 1.0227439403533936]","[3500, 1.1255989074707031]","[3500, 1.0677270889282227]","[3500, 0.9130632877349854]","[3500, 0.8861391544342041]","[3500, 1.1242847442626953]","[3500, 1.1254198551177979]","[3500, 1.1262967586517334]","[3500, 1.1269149780273438]"
2018-06-27 12:35:16.371780,"[3750, 1.1178538799285889]","[3750, 0.8510880470275879]","[3750, 0.8567640781402588]","[3750, 0.8762359619140625]","[3750, 0.9356040954589844]","[3750, 0.8979558944702148]","[3750, 1.1071388721466064]","[3750, 1.0238442420959473]","[3750, 1.024104118347168]","[3750, 1.1256320476531982]","[3750, 0.9205112457275391]","[3750, 0.9202842712402344]","[3750, 1.0247621536254883]","[3750, 0.9212651252746582]"
2018-06-27 12:35:29.994701,"[4000, 1.114560842514038]","[4000, 1.0495569705963135]","[4000, 1.0979619026184082]","[4000, 0.895665168762207]","[4000, 1.1514999866485596]","[4000, 1.1260640621185303]","[4000, 1.125053882598877]","[4000, 0.8294038772583008]","[4000, 0.9588358402252197]","[4000, 1.1798579692840576]","[4000, 0.9206802845001221]","[4000, 1.1253759860992432]","[4000, 1.1263911724090576]","[4000, 1.1268727779388428]"
2018-06-27 12:35:44.834588,"[4250, 1.1224777698516846]","[4250, 1.1240220069885254]","[4250, 1.1264371871948242]","[4250, 0.920896053314209]","[4250, 1.8433961868286133]","[4250, 1.0681180953979492]","[4250, 0.9035260677337646]","[4250, 0.8524940013885498]","[4250, 1.0644359588623047]","[4250, 1.227797031402588]","[4250, 1.2277629375457764]","[4250, 1.1245810985565186]","[4250, 1.1268079280853271]","[4250, 1.1262450218200684]"
2018-06-27 12:36:00.714205,"[4500, 1.115945816040039]","[4500, 0.9183149337768555]","[4500, 1.126399040222168]","[4500, 1.4328718185424805]","[4500, 1.022981882095337]","[4500, 0.9554929733276367]","[4500, 1.090804100036621]","[4500, 1.1263420581817627]","[4500, 1.7399098873138428]","[4500, 1.2280421257019043]","[4500, 1.125337839126587]","[4500, 1.0229558944702148]","[4500, 1.2287890911102295]","[4500, 1.1268749237060547]"
2018-06-27 12:36:16.997079,"[4750, 1.011195182800293]","[4750, 1.124480962753296]","[4750, 1.0239927768707275]","[4750, 1.1257898807525635]","[4750, 1.125680923461914]","[4750, 0.9597978591918945]","[4750, 0.8738532066345215]","[4750, 1.13382887840271]","[4750, 0.9102997779846191]","[4750, 0.8791401386260986]","[4750, 0.9723629951477051]","[4750, 1.1559510231018066]","[4750, 1.1984379291534424]","[4750, 1.1266529560089111]"
2018-06-27 12:36:31.640544,"[5000, 1.011347770690918]","[5000, 1.2260308265686035]","[5000, 1.2290360927581787]","[5000, 1.2341361045837402]","[5000, 1.119879961013794]","[5000, 1.0262770652770996]","[5000, 1.0196919441223145]","[5000, 0.9210608005523682]","[5000, 1.1257340908050537]","[5000, 1.228306770324707]","[5000, 1.227693796157837]","[5000, 1.1252317428588867]","[5000, 0.9215302467346191]","[5000, 1.1269550323486328]"
2018-06-27 12:36:47.205852,"[5250, 0.9082419872283936]","[5250, 1.0558500289916992]","[5250, 0.9903948307037354]","[5250, 1.125136137008667]","[5250, 1.3309440612792969]","[5250, 1.2278120517730713]","[5250, 1.1255171298980713]","[5250, 1.1251940727233887]","[5250, 1.1252710819244385]","[5250, 1.0230929851531982]","[5250, 1.169964075088501]","[5250, 0.8521749973297119]","[5250, 0.8671009540557861]","[5250, 0.8983659744262695]"
2018-06-27 12:37:02.054258,"[5500, 0.9086380004882812]","[5500, 1.533904790878296]","[5500, 1.126201868057251]","[5500, 0.9206452369689941]","[5500, 1.0588080883026123]","[5500, 0.8838059902191162]","[5500, 1.0237150192260742]","[5500, 1.023601770401001]","[5500, 0.9201200008392334]","[5500, 1.1258881092071533]","[5500, 0.9202718734741211]","[5500, 1.0226712226867676]","[5500, 1.1265819072723389]","[5500, 1.1277580261230469]"
2018-06-27 12:37:16.792722,"[5750, 0.8409912586212158]","[5750, 0.9954957962036133]","[5750, 1.0220890045166016]","[5750, 1.125859022140503]","[5750, 1.2284231185913086]","[5750, 1.1258201599121094]","[5750, 1.061039924621582]","[5750, 1.0865333080291748]","[5750, 0.9207580089569092]","[5750, 1.1254687309265137]","[5750, 1.125502109527588]","[5750, 1.0228612422943115]","[5750, 0.9212958812713623]","[5750, 0.92221999168396]"
2018-06-27 12:37:31.340678,"[6000, 1.1147358417510986]","[6000, 0.9936299324035645]","[6000, 0.9011149406433105]","[6000, 0.9425008296966553]","[6000, 1.048738956451416]","[6000, 1.0699691772460938]","[6000, 0.8734970092773438]","[6000, 1.0546340942382812]","[6000, 0.8887248039245605]","[6000, 0.9206950664520264]","[6000, 1.1256508827209473]","[6000, 1.1249210834503174]","[6000, 0.8511228561401367]","[6000, 1.0949480533599854]"
2018-06-27 12:37:45.362834,"[6250, 1.1209228038787842]","[6250, 1.123140811920166]","[6250, 1.1263809204101562]","[6250, 0.9208822250366211]","[6250, 1.1259040832519531]","[6250, 1.3291349411010742]","[6250, 1.1259818077087402]","[6250, 0.9204940795898438]","[6250, 0.9203078746795654]","[6250, 1.1246459484100342]","[6250, 1.1262648105621338]","[6250, 1.124985933303833]","[6250, 1.1262829303741455]","[6250, 1.381382942199707]"
2018-06-27 12:38:00.989743,"[6500, 1.1613199710845947]","[6500, 1.123295783996582]","[6500, 1.0709519386291504]","[6500, 0.8749690055847168]","[6500, 1.1234972476959229]","[6500, 0.8996260166168213]","[6500, 0.937445878982544]","[6500, 1.1172151565551758]","[6500, 1.1378188133239746]","[6500, 0.920428991317749]","[6500, 1.1254959106445312]","[6500, 1.1255991458892822]","[6500, 0.9206559658050537]","[6500, 1.127108097076416]"
2018-06-27 12:38:15.673071,"[6750, 1.1207187175750732]","[6750, 1.0459818840026855]","[6750, 1.1025710105895996]","[6750, 1.2267730236053467]","[6750, 0.9208436012268066]","[6750, 1.124617338180542]","[6750, 1.2282240390777588]","[6750, 1.0232598781585693]","[6750, 1.0228369235992432]","[6750, 1.1253767013549805]","[6750, 1.1252810955047607]","[6750, 1.1249871253967285]","[6750, 0.9215250015258789]","[6750, 1.126612901687622]"
2018-06-27 12:38:34.705632,"[7000, 1.2372450828552246]","[7000, 1.2265310287475586]","[7000, 1.1265180110931396]","[7000, 0.9044961929321289]","[7000, 0.935413122177124]","[7000, 1.1321308612823486]","[7000, 1.0141339302062988]","[7000, 0.9881711006164551]","[7000, 0.8586220741271973]","[7000, 1.1219427585601807]","[7000, 0.9208371639251709]","[7000, 1.1249840259552002]","[7000, 1.1271488666534424]","[7000, 0.8593850135803223]"
2018-06-27 12:38:49.310464,"[7250, 0.9683189392089844]","[7250, 1.1240808963775635]","[7250, 1.1270561218261719]","[7250, 1.0220849514007568]","[7250, 1.0233311653137207]","[7250, 1.1242680549621582]","[7250, 1.1255848407745361]","[7250, 1.023319959640503]","[7250, 1.1250476837158203]","[7250, 1.1251792907714844]","[7250, 1.1252129077911377]","[7250, 1.2275640964508057]","[7250, 0.921623945236206]","[7250, 1.1260428428649902]"
2018-06-27 12:39:04.527530,"[7500, 1.0090610980987549]","[7500, 1.022002935409546]","[7500, 1.1265087127685547]","[7500, 0.9192731380462646]","[7500, 1.0232670307159424]","[7500, 1.2270278930664062]","[7500, 1.3844740390777588]","[7500, 1.0712308883666992]","[7500, 1.060945749282837]","[7500, 0.8818149566650391]","[7500, 0.885051965713501]","[7500, 0.8555512428283691]","[7500, 1.0223736763000488]","[7500, 0.9210031032562256]"
2018-06-27 12:39:18.958035,"[7750, 1.0173141956329346]","[7750, 1.1239409446716309]","[7750, 1.0244450569152832]","[7750, 1.1292359828948975]","[7750, 0.9616727828979492]","[7750, 0.976078987121582]","[7750, 1.023362159729004]","[7750, 0.9203016757965088]","[7750, 1.1248109340667725]","[7750, 1.2281668186187744]","[7750, 1.1629722118377686]","[7750, 1.087522029876709]","[7750, 1.1269049644470215]","[7750, 0.9208168983459473]"
2018-06-27 12:39:34.714776,"[8000, 1.2350780963897705]","[8000, 1.1235928535461426]","[8000, 2.2529032230377197]","[8000, 1.3710410594940186]","[8000, 2.619511842727661]","[8000, 1.0827481746673584]","[8000, 1.167632818222046]","[8000, 1.2297241687774658]","[8000, 1.1241021156311035]","[8000, 0.9741911888122559]","[8000, 0.8651199340820312]","[8000, 0.9346470832824707]","[8000, 1.0102190971374512]","[8000, 1.1261038780212402]"
2018-06-27 12:39:52.861263,"[8250, 1.3282649517059326]","[8250, 1.111501932144165]","[8250, 1.229200839996338]","[8250, 1.0217480659484863]","[8250, 1.0231547355651855]","[8250, 1.0220298767089844]","[8250, 1.228173017501831]","[8250, 0.9203920364379883]","[8250, 1.1253559589385986]","[8250, 1.1253151893615723]","[8250, 1.1252501010894775]","[8250, 1.1250278949737549]","[8250, 1.0818939208984375]","[8250, 1.104475975036621]"
2018-06-27 12:40:08.455278,"[8500, 1.388742208480835]","[8500, 1.1242201328277588]","[8500, 1.2295291423797607]","[8500, 1.0221292972564697]","[8500, 0.9205629825592041]","[8500, 1.0253288745880127]","[8500, 1.2247958183288574]","[8500, 0.9202251434326172]","[8500, 1.022641897201538]","[8500, 1.062713861465454]","[8500, 3.006715774536133]","[8500, 0.8468999862670898]","[8500, 0.8618950843811035]","[8500, 2.1015679836273193]"
